order_id,customer_name,region,product_id,product_name,unit_price,quantity,order_date
ORD000335,Brenda Wright,,P007,Noise Cancelling Headphones,199.99,3,2026-06-12
ORD000336,Kristen Garcia,South,P005,Webcam HD,59.99,1,2026-07-01
ORD000337,Dominique Hines,Central,P002,Mechanical Keyboard,89.99,1,2026-05-10
ORD000338,Brittany Kim,West,P007,Noise Cancelling Headphones,199.99,1,2026-07-10
ORD000339,Jerry Bailey,West,P004,27in Monitor,249.0,5,2026-04-18
ORD000340,Jonathan Young,East,P003,USB-C Hub,34.5,1,2026-07-14
ORD000341,Alfred Galvan,West,P005,Webcam HD,59.99,2,2026-06-30
ORD000342,Raven Taylor,East,P005,Webcam HD,59.99,1,2026-05-11
ORD000343,Melissa Taylor,Central,P008,Desk Lamp,24.99,3,2026-06-18
ORD000344,Aaron Miller,West,P004,27in Monitor,249.0,4,2026-05-09
ORD000345,Kimberly Acosta,East,P008,Desk Lamp,24.99,5,2026-06-02
ORD000346,Dwayne Turner,Central,P002,Mechanical Keyboard,89.99,5,2026-04-20
ORD000347,Riley Bryant,East,P008,Desk Lamp,24.99,2,2026-04-25
ORD000348,Linda Smith,East,P007,Noise Cancelling Headphones,199.99,4,2026-06-01
ORD000349,Charles Patterson,Central,P007,Noise Cancelling Headphones,199.99,1,2026-06-10
ORD000350,Jason Beck,East,P007,Noise Cancelling Headphones,199.99,5,2026-04-23
ORD000351,Andrea Fox,East,P002,Mechanical Keyboard,89.99,1,2026-05-31
ORD000352,Kristen Myers DDS,West,P007,Noise Cancelling Headphones,199.99,3,2026-06-12
ORD000353,Mrs. Alexis Kramer,West,P004,27in Monitor,249.0,4,2026-05-17
ORD000354,Lori Ingram,East,P006,Laptop Stand,45.0,1,2026-06-21
ORD000355,Andrew Payne,West,P003,USB-C Hub,34.5,3,2026-06-28
ORD000356,Richard Marshall,West,P002,Mechanical Keyboard,89.99,4,2026-06-17
ORD000357,Robin Brown,North,P002,Mechanical Keyboard,89.99,1,2026-06-24
ORD000358,Edward Williams,South,P004,27in Monitor,249.0,5,2026-05-03
ORD000359,Timothy Robertson,West,P007,Noise Cancelling Headphones,199.99,2,2026-07-14
ORD000360,Dawn Mullins,North,P008,Desk Lamp,24.99,5,2026-05-03
ORD000361,Richard Glenn,Central,P002,Mechanical Keyboard,89.99,5,2026-05-15
ORD000362,Jacob Preston,East,P005,Webcam HD,59.99,4,2026-06-21
ORD000363,Jasmine Beltran,Central,P006,Laptop Stand,45.0,3,2026-05-30
ORD000364,Tim Stone PhD,South,P002,Mechanical Keyboard,89.99,2,2026-06-20
ORD000365,Lance Short,Central,P007,Noise Cancelling Headphones,199.99,4,2026-06-04
ORD000366,Bobby Guerrero,East,P003,USB-C Hub,34.5,5,2026-05-13
ORD000367,Jessica Norris,West,P001,Wireless Mouse,19.99,3,2026-05-17
ORD000368,Sergio Gomez,West,P008,Desk Lamp,24.99,4,2026-07-14
ORD000369,William Gould,East,P001,Wireless Mouse,19.99,2,2026-04-22
ORD000370,Heidi Owen,Central,P008,Desk Lamp,24.99,5,2026-06-16
ORD000371,Brenda Lawson,North,P006,Laptop Stand,45.0,5,2026-06-25
ORD000372,Austin Osborne,South,P007,Noise Cancelling Headphones,199.99,1,2026-05-18
ORD000373,Keith Jacobs,North,P006,Laptop Stand,45.0,1,2026-06-16
ORD000374,Jacqueline Hines,South,P006,Laptop Stand,45.0,5,2026-06-06
ORD000375,Jennifer Banks,East,P001,Wireless Mouse,19.99,5,2026-05-08
ORD000376,Noah Porter,Central,P005,Webcam HD,59.99,3,2026-05-20
ORD000377,Deborah Green,South,P007,Noise Cancelling Headphones,199.99,1,2026-05-26
ORD000378,Donna Hendricks DDS,West,P006,Laptop Stand,45.0,2,2026-04-27
ORD000379,Jodi Roach,North,P007,Noise Cancelling Headphones,199.99,4,2026-05-26
ORD000380,Michael Bruce,East,P006,Laptop Stand,45.0,4,2026-05-14
ORD000381,Austin Daniels,East,P002,Mechanical Keyboard,89.99,4,2026-07-05
ORD000382,Michelle Ho,East,P007,Noise Cancelling Headphones,199.99,2,2026-06-12
ORD000383,Katie Martinez,North,P008,Desk Lamp,24.99,3,2026-05-04
ORD000384,Richard Johnson,South,P001,Wireless Mouse,19.99,-1,2026-06-04
ORD000385,Robert Arnold,East,P004,27in Monitor,249.0,2,2026-06-10
ORD000386,Eric Key,South,P006,Laptop Stand,45.0,3,2026-06-19
ORD000387,Patricia Morrow,,P004,27in Monitor,249.0,4,2026-04-22
ORD000388,Maria Cole,,P004,27in Monitor,249.0,5,2026-06-16
ORD000389,Shawn Deleon,South,P007,Noise Cancelling Headphones,199.99,2,2026-06-12
ORD000390,Vincent Reynolds,South,P006,Laptop Stand,45.0,3,2026-07-06
ORD000391,Caleb Hernandez,North,P003,USB-C Hub,34.5,1,2026-04-30
ORD000392,Michael Reed,Central,P004,27in Monitor,249.0,2,2026-07-09
ORD000393,Sarah King,Central,P002,Mechanical Keyboard,89.99,2,2026-06-12
ORD000394,Beth Turner,North,P003,USB-C Hub,34.5,2,2026-06-03
ORD000395,Caroline David,East,P005,Webcam HD,59.99,1,2026-04-29
ORD000396,Michelle Jacobs,South,P007,Noise Cancelling Headphones,199.99,3,2026-06-30
ORD000397,Samantha Johnson,North,P002,Mechanical Keyboard,89.99,5,2026-04-20
ORD000398,Laura Curtis,South,P007,Noise Cancelling Headphones,199.99,3,2026-06-24
ORD000399,Mark Jimenez,East,P001,Wireless Mouse,19.99,5,2026-06-11
ORD000400,Tyler Webb,Central,P007,Noise Cancelling Headphones,199.99,5,2026-06-27
ORD000401,Elizabeth Jones,North,P003,USB-C Hub,34.5,3,2026-04-21
ORD000402,John Harris,North,P006,Laptop Stand,45.0,4,2026-06-09
ORD000403,Nathan Gross,West,P004,27in Monitor,249.0,1,2026-07-02
ORD000404,,South,P003,USB-C Hub,34.5,1,2026-06-05
ORD000405,John Adams,East,P005,Webcam HD,59.99,2,2026-05-08
ORD000406,Dylan Cruz,North,P006,Laptop Stand,45.0,4,2026-06-10
ORD000407,Sean Moore,North,P008,Desk Lamp,24.99,4,2026-05-15
ORD000408,Emily Hines,North,P005,Webcam HD,59.99,1,2026-05-30
ORD000409,Kathleen Parker,East,P001,Wireless Mouse,19.99,2,2026-04-18
ORD000410,Kathy Levy,West,P001,Wireless Mouse,19.99,5,2026-05-05
ORD000411,Anthony Simpson,Central,P006,Laptop Stand,45.0,3,2026-07-04
ORD000412,Julie Herrera,North,P003,USB-C Hub,34.5,2,2026-07-01
ORD000413,Stephen Luna,Central,P005,Webcam HD,59.99,3,2026-06-23
ORD000414,James Hudson,East,P005,Webcam HD,59.99,5,2026-05-03
ORD000415,Angel Gordon,South,P004,27in Monitor,249.0,5,2026-06-23
ORD000416,William Becker,North,P006,Laptop Stand,45.0,1,2026-04-26
ORD000417,Jennifer Norton,South,P005,Webcam HD,59.99,1,2026-05-16
ORD000418,Nicole Gonzalez,South,P003,USB-C Hub,34.5,3,2026-05-31
ORD000419,Amber Taylor,North,P006,Laptop Stand,45.0,4,2026-05-15
ORD000420,Jesus Obrien,North,P007,Noise Cancelling Headphones,199.99,1,2026-06-01
ORD000421,Louis Martin,West,P005,Webcam HD,59.99,3,2026-07-14
ORD000422,Elizabeth Rogers,South,P005,Webcam HD,59.99,2,2026-06-29
ORD000423,Michelle Evans,East,P002,Mechanical Keyboard,89.99,2,2026-06-28
ORD000424,Michael Whitney,East,P004,27in Monitor,249.0,4,2026-06-07
ORD000425,Molly Watts,East,P005,Webcam HD,59.99,5,2026-04-18
ORD000426,Walter Patton,East,P007,Noise Cancelling Headphones,199.99,5,2026-06-24
ORD000427,Mikayla Silva,Central,P007,Noise Cancelling Headphones,199.99,4,2026-05-01
ORD000428,,South,P003,USB-C Hub,34.5,1,2026-04-29
ORD000429,Amanda Vaughan,North,P002,Mechanical Keyboard,89.99,5,2026-04-25
ORD000430,Erik Hernandez,East,P008,Desk Lamp,24.99,2,2026-06-17
ORD000431,Reginald Knapp,West,P007,Noise Cancelling Headphones,199.99,4,2026-07-03
ORD000432,Amy Taylor,South,P003,USB-C Hub,34.5,3,2026-05-04
ORD000433,Matthew Fox,Central,P005,Webcam HD,59.99,4,2026-05-14
ORD000434,Thomas Peterson,Central,P007,Noise Cancelling Headphones,199.99,2,2026-05-17
ORD000435,Michelle Schneider,East,P001,Wireless Mouse,19.99,4,2026-06-17
ORD000436,Cheryl Wright,North,P006,Laptop Stand,45.0,4,2026-06-05
ORD000437,William Evans,West,P005,Webcam HD,59.99,1,2026-05-12
ORD000438,Michael Stewart,South,P003,USB-C Hub,34.5,1,2026-05-17
ORD000439,Rebecca Hill,West,P001,Wireless Mouse,19.99,2,2026-04-26
ORD000440,Jamie Baird,East,P003,USB-C Hub,34.5,2,2026-06-28
ORD000441,Regina Roberts,West,P003,USB-C Hub,34.5,5,2026-05-11
ORD000442,Hannah Ramos,North,P001,Wireless Mouse,19.99,-1,2026-05-09
ORD000443,Dale Ryan,South,P004,27in Monitor,249.0,2,2026-07-08
ORD000444,Breanna Gilbert,South,P001,Wireless Mouse,19.99,2,2026-06-07
ORD000445,Michael Schmidt,West,P002,Mechanical Keyboard,89.99,3,2026-06-12
ORD000446,Jason Love,West,P003,USB-C Hub,34.5,4,2026-04-25
ORD000447,Abigail Pierce,South,P006,Laptop Stand,45.0,2,2026-07-08
ORD000448,Timothy Johns,Central,P003,USB-C Hub,34.5,1,2026-05-28
ORD000449,Victor Morris,Central,P001,Wireless Mouse,19.99,2,2026-06-13
ORD000450,Ann Andrews,South,P003,USB-C Hub,34.5,3,2026-06-03
ORD000451,Taylor Gentry,East,P002,Mechanical Keyboard,89.99,3,2026-05-01
ORD000452,Casey Gillespie,West,P002,Mechanical Keyboard,89.99,1,2026-07-14
ORD000453,Jon Zuniga,West,P008,Desk Lamp,24.99,4,2026-07-11
ORD000454,Sherri Smith,North,P004,27in Monitor,249.0,2,2026-06-06
ORD000455,William Mitchell,West,P002,Mechanical Keyboard,89.99,3,2026-07-14
ORD000456,Kathleen Mays,Central,P002,Mechanical Keyboard,89.99,3,2026-07-01
ORD000457,Corey Rodriguez,South,P003,USB-C Hub,34.5,5,2026-04-30
ORD000458,David Lopez,Central,P007,Noise Cancelling Headphones,199.99,5,2026-06-21
ORD000459,Laura Todd,West,P001,Wireless Mouse,19.99,4,2026-05-01
ORD000460,Stephanie Wilcox,North,P005,Webcam HD,59.99,5,2026-06-01
ORD000461,Michael Lopez,East,P002,Mechanical Keyboard,89.99,4,2026-04-28
ORD000462,David Green,West,P005,Webcam HD,59.99,1,2026-05-07
ORD000463,Tiffany Turner,West,P008,Desk Lamp,24.99,1,2026-06-20
ORD000464,Matthew Schwartz,East,P003,USB-C Hub,34.5,1,2026-04-21
ORD000465,Eric Sullivan,West,P004,27in Monitor,249.0,5,2026-05-31
ORD000466,Michele Collins,West,P008,Desk Lamp,24.99,5,2026-04-26
ORD000467,Elizabeth Mendez,Central,P001,Wireless Mouse,19.99,5,2026-05-05
ORD000468,Christian Adkins,South,P002,Mechanical Keyboard,89.99,4,2026-06-09
ORD000469,Joshua Ruiz,West,P007,Noise Cancelling Headphones,199.99,1,2026-06-03
ORD000470,Colleen Wright,North,P005,Webcam HD,59.99,3,2026-06-22
ORD000471,Angela Griffin,North,P005,Webcam HD,59.99,5,2026-06-18
ORD000472,Justin Brown,South,P007,Noise Cancelling Headphones,199.99,1,2026-06-04
ORD000473,Laura Hernandez,North,P002,Mechanical Keyboard,89.99,1,2026-05-15
ORD000474,Audrey Harris,West,P007,Noise Cancelling Headphones,199.99,3,2026-06-07
ORD000475,Jordan Stokes,West,P007,Noise Cancelling Headphones,199.99,2,2026-05-26
ORD000476,Joyce Brown,East,P004,27in Monitor,249.0,1,2026-05-27
ORD000477,Miranda Foster,West,P005,Webcam HD,59.99,3,2026-06-28
ORD000478,Laura Williams,West,P004,27in Monitor,249.0,2,2026-05-17
ORD000479,Zachary Michael,West,P002,Mechanical Keyboard,89.99,2,2026-04-22
ORD000480,Amanda Ortiz,North,P001,Wireless Mouse,19.99,5,2026-06-24
ORD000481,Veronica Brewer,South,P001,Wireless Mouse,19.99,2,2026-05-23
ORD000482,Janet Kane DVM,West,P006,Laptop Stand,45.0,2,2026-05-19
ORD000483,Mary Ryan,Central,P001,Wireless Mouse,19.99,2,2026-06-13
ORD000484,Christopher Medina,East,P006,Laptop Stand,45.0,3,2026-06-02
ORD000485,Courtney Smith,Central,P007,Noise Cancelling Headphones,199.99,1,2026-04-18
ORD000486,Michael Stephens,West,P004,27in Monitor,249.0,2,2026-06-02
ORD000487,Danielle Reed,South,P001,Wireless Mouse,19.99,-1,2026-05-10
ORD000488,Molly Rodriguez,West,P005,Webcam HD,59.99,3,2026-06-27
ORD000489,Ralph Stephenson,West,P005,Webcam HD,59.99,-1,2026-04-17
ORD000490,Brian Johnson,Central,P006,Laptop Stand,45.0,5,2026-06-08
ORD000491,Amber Yang,East,P006,Laptop Stand,45.0,3,2026-05-22
ORD000492,Daniel Shields,South,P005,Webcam HD,59.99,2,2026-04-21
ORD000493,Donna Cabrera,North,P007,Noise Cancelling Headphones,199.99,3,2026-06-20
ORD000494,Kyle Chambers,North,P007,Noise Cancelling Headphones,199.99,4,2026-05-14
ORD000495,Charles Keller,West,P006,Laptop Stand,45.0,2,2026-05-05
ORD000496,Antonio Fry,North,P003,USB-C Hub,34.5,5,2026-07-04
ORD000497,Lori Simmons,South,P003,USB-C Hub,34.5,3,2026-05-30
ORD000498,Teresa Powers,East,P006,Laptop Stand,45.0,3,2026-06-25
ORD000499,Jason Hernandez,Central,P002,Mechanical Keyboard,89.99,4,2026-05-19
ORD000500,Kara Atkinson,South,P007,Noise Cancelling Headphones,199.99,1,2026-05-13
ORD000501,Renee Melendez,South,P008,Desk Lamp,24.99,2,2026-06-05
ORD000502,Kristin Anderson,North,P003,USB-C Hub,34.5,3,2026-05-07
ORD000503,Matthew Nielsen,North,P003,USB-C Hub,34.5,4,2026-07-01
ORD000504,Nathaniel Lee,North,P007,Noise Cancelling Headphones,199.99,4,2026-05-10
ORD000505,Lindsey Russo,North,P006,Laptop Stand,45.0,5,2026-05-02
ORD000506,Misty Hansen,West,P006,Laptop Stand,45.0,3,2026-05-29
ORD000507,Felicia Krueger,West,P001,Wireless Mouse,19.99,3,2026-04-17
ORD000508,Tonya Wilson,West,P003,USB-C Hub,34.5,3,2026-07-14
ORD000509,David Munoz,South,P007,Noise Cancelling Headphones,199.99,1,2026-05-04
ORD000510,Kristen Rowe,North,P002,Mechanical Keyboard,89.99,3,2026-05-20
ORD000511,Heather Green,North,P001,Wireless Mouse,19.99,5,2026-06-01
ORD000512,Brett Zavala MD,Central,P007,Noise Cancelling Headphones,199.99,4,2026-06-30
ORD000513,Jacqueline Gutierrez,North,P001,Wireless Mouse,19.99,3,2026-06-05
ORD000514,Charles Green,North,P003,USB-C Hub,34.5,4,2026-07-09
ORD000515,Jennifer Hernandez,South,P002,Mechanical Keyboard,89.99,4,2026-05-15
ORD000516,Roy Porter,North,P006,Laptop Stand,45.0,4,2026-06-13
ORD000517,Dawn Underwood,North,P008,Desk Lamp,24.99,3,2026-07-11
ORD000518,Katherine Jackson,Central,P008,Desk Lamp,24.99,2,2026-06-26
ORD000519,Nathan Freeman,East,P004,27in Monitor,249.0,4,2026-07-07
ORD000520,Maria Brown,East,P001,Wireless Mouse,19.99,3,2026-04-19
ORD000521,Theresa Barnett,South,P001,Wireless Mouse,19.99,1,2026-06-23
ORD000522,Ryan Hall,East,P005,Webcam HD,59.99,1,2026-06-18
ORD000523,Jonathan Brooks,West,P005,Webcam HD,59.99,4,2026-06-10
ORD000524,Lisa Webb,North,P002,Mechanical Keyboard,89.99,2,2026-05-29
ORD000525,Juan Smith,South,P008,Desk Lamp,24.99,5,2026-06-02
ORD000526,William Smith,North,P003,USB-C Hub,34.5,4,2026-06-28
ORD000527,Renee Browning,Central,P006,Laptop Stand,45.0,1,2026-04-25
ORD000528,Chase Lee,Central,P006,Laptop Stand,45.0,5,2026-06-02
ORD000529,Debra Sanders,Central,P006,Laptop Stand,45.0,4,2026-05-19
ORD000530,Karl Branch,West,P003,USB-C Hub,34.5,5,2026-05-06
ORD000531,Sarah Valdez,North,P004,27in Monitor,249.0,3,2026-07-02
ORD000532,Anna Gray,Central,P004,27in Monitor,249.0,1,2026-06-04
ORD000533,Adam Jackson,North,P002,Mechanical Keyboard,89.99,4,2026-05-30
ORD000534,Richard Knight,Central,P001,Wireless Mouse,19.99,1,2026-07-02
ORD000535,Joseph Williams,North,P008,Desk Lamp,24.99,3,2026-05-05
ORD000535,Stacy Alvarez,North,P008,Desk Lamp,24.99,3,2026-04-20
ORD000537,Timothy Lam,East,P006,Laptop Stand,45.0,3,2026-06-05
ORD000538,Timothy Edwards,Central,P003,USB-C Hub,34.5,4,2026-07-11
ORD000539,Nicole Marquez,South,P004,27in Monitor,249.0,4,2026-05-21
ORD000540,Christopher Allen,Central,P002,Mechanical Keyboard,89.99,4,2026-06-30
ORD000541,Steven Rivera,Central,P001,Wireless Mouse,19.99,5,2026-06-23
ORD000542,William Ramsey,South,P003,USB-C Hub,34.5,5,2026-05-31
ORD000543,Amy Kim,West,P006,Laptop Stand,45.0,5,2026-06-30
ORD000544,Randy Friedman,East,P005,Webcam HD,59.99,4,2026-05-21
ORD000545,Alyssa Nelson,Central,P005,Webcam HD,59.99,5,2026-07-14
ORD000546,Henry Pugh MD,South,P005,Webcam HD,59.99,3,2026-06-16
ORD000547,Angelica Montgomery,Central,P006,Laptop Stand,45.0,1,2026-06-26
ORD000548,Angela Moore,West,P007,Noise Cancelling Headphones,199.99,5,2026-06-19
ORD000549,Nancy Stewart,South,P003,USB-C Hub,34.5,1,2026-04-25
ORD000550,Eric Ward,East,P005,Webcam HD,59.99,2,2026-05-10
ORD000551,Cody Cole,Central,P008,Desk Lamp,24.99,1,2026-06-04
ORD000552,Alexander Gomez,East,P004,27in Monitor,249.0,5,2026-04-24
ORD000553,Erika Cruz,North,P007,Noise Cancelling Headphones,199.99,3,2026-05-12
ORD000554,Bradley Santana,East,P008,Desk Lamp,24.99,2,2026-07-06
ORD000555,Laura Jackson,North,P004,27in Monitor,249.0,3,2026-05-20
ORD000556,Eric Snyder,Central,P007,Noise Cancelling Headphones,199.99,1,2026-04-21
ORD000557,Jason Washington,South,P001,Wireless Mouse,19.99,3,2026-04-22
ORD000558,David Weber,Central,P005,Webcam HD,59.99,4,2026-06-08
ORD000559,Brian Torres,Central,P004,27in Monitor,249.0,2,2026-07-10
ORD000560,Manuel Brock,East,P006,Laptop Stand,45.0,2,2026-05-15
ORD000561,Robert Villarreal,North,P008,Desk Lamp,24.99,5,2026-07-12
ORD000562,Frank Valentine,East,P004,27in Monitor,249.0,1,2026-05-04
ORD000563,Vincent Novak,North,P005,Webcam HD,59.99,5,2026-05-12
ORD000564,Katherine Johnston,South,P008,Desk Lamp,24.99,4,2026-05-07
ORD000565,Robert Long,South,P001,Wireless Mouse,19.99,1,2026-04-26
ORD000566,Leslie Gardner,South,P007,Noise Cancelling Headphones,199.99,1,2026-06-16
ORD000567,Tiffany Murray,East,P002,Mechanical Keyboard,89.99,1,2026-06-18
ORD000568,Eddie Schwartz,West,P005,Webcam HD,59.99,4,2026-06-28
ORD000569,Jennifer Porter,Central,P001,Wireless Mouse,19.99,5,2026-06-12
ORD000570,Matthew Espinoza,East,P002,Mechanical Keyboard,89.99,3,2026-06-26
ORD000571,William Mendoza,North,P007,Noise Cancelling Headphones,199.99,4,2026-05-22
ORD000572,Tami Holt,South,P007,Noise Cancelling Headphones,199.99,5,2026-06-03
ORD000573,Heather Woodard,Central,P006,Laptop Stand,45.0,1,2026-06-03
ORD000574,Angela Mack,North,P007,Noise Cancelling Headphones,199.99,5,2026-06-14
ORD000575,Matthew Williams,Central,P006,Laptop Stand,45.0,2,2026-07-13
ORD000576,Jennifer Goodwin,Central,P005,Webcam HD,59.99,2,2026-07-11
ORD000577,Adam Green,North,P008,Desk Lamp,24.99,5,2026-05-31
ORD000578,Lauren Johnston,South,P006,Laptop Stand,45.0,3,2026-05-26
ORD000579,Raymond Chapman,Central,P006,Laptop Stand,45.0,4,2026-05-31
ORD000580,Alexander Garcia,,P006,Laptop Stand,45.0,3,2026-05-23
ORD000581,Audrey Shepard,South,P007,Noise Cancelling Headphones,199.99,3,2026-04-28
ORD000582,Jesse Clark,West,P008,Desk Lamp,24.99,3,2026-05-29
ORD000583,Jeffrey Horton,South,P005,Webcam HD,59.99,2,2026-05-14
ORD000584,Robert Wilson,North,P002,Mechanical Keyboard,89.99,1,2026-07-01
ORD000585,Megan Martin,Central,P004,27in Monitor,249.0,1,2026-07-13
ORD000586,Christopher Moore,Central,P003,USB-C Hub,34.5,3,2026-06-05
ORD000587,Crystal Sullivan,North,P002,Mechanical Keyboard,89.99,4,2026-05-02
ORD000588,Jessica Johnson,South,P003,USB-C Hub,34.5,5,2026-06-10
ORD000589,Kevin Price,North,P003,USB-C Hub,34.5,4,2026-06-18
ORD000590,Paul Stokes,South,P006,Laptop Stand,45.0,2,2026-04-21
ORD000591,Shane Lopez,East,P008,Desk Lamp,24.99,1,2026-05-15
ORD000592,Dennis Huffman,Central,P005,Webcam HD,59.99,3,2026-06-02
ORD000593,Linda Carr,South,P002,Mechanical Keyboard,89.99,5,2026-06-07
ORD000594,Ryan Williamson,North,P008,Desk Lamp,24.99,4,2026-06-28
ORD000595,Elizabeth Mendez,South,P002,Mechanical Keyboard,89.99,5,2026-04-23
ORD000596,Bruce Torres,East,P002,Mechanical Keyboard,89.99,2,2026-05-02
ORD000597,Kayla Barnes,West,P004,27in Monitor,249.0,5,2026-04-28
ORD000598,Cody Reid,North,P003,USB-C Hub,34.5,2,2026-06-17
ORD000599,Zoe Peters,Central,P003,USB-C Hub,34.5,5,2026-05-30
ORD000600,Ernest Hayes,Central,P005,Webcam HD,59.99,1,2026-04-20
ORD000601,Adam Taylor,Central,P007,Noise Cancelling Headphones,199.99,5,2026-06-28
ORD000602,Kathy Simpson,East,P005,Webcam HD,59.99,2,2026-06-16
ORD000603,Ryan Burns,North,P007,Noise Cancelling Headphones,199.99,4,2026-04-23
ORD000604,Philip Carter,South,P007,Noise Cancelling Headphones,199.99,2,2026-05-10
ORD000604,Carol Ellis,South,P002,Mechanical Keyboard,89.99,1,2026-06-21
ORD000606,Krista Wilson,North,P007,Noise Cancelling Headphones,199.99,5,2026-04-26
ORD000607,Samantha Richardson,Central,P008,Desk Lamp,24.99,4,2026-06-29
ORD000608,Nathan Payne,Central,P004,27in Monitor,249.0,1,2026-07-14
ORD000609,Ronald Potter,,P001,Wireless Mouse,19.99,5,2026-05-12
ORD000610,Mrs. Hannah Montoya MD,South,P006,Laptop Stand,45.0,4,2026-07-14
ORD000611,Cynthia Cochran,East,P007,Noise Cancelling Headphones,199.99,5,2026-06-07
ORD000612,Michael Chen,Central,P008,Desk Lamp,24.99,2,2026-04-30
ORD000613,Daniel Clark,North,P007,Noise Cancelling Headphones,199.99,2,2026-04-21
ORD000614,Douglas Ryan,West,P003,USB-C Hub,34.5,1,2026-05-15
ORD000615,Donna Adams,North,P001,Wireless Mouse,19.99,2,2026-07-02
ORD000616,Miss Anna Estes,South,P007,Noise Cancelling Headphones,199.99,1,2026-06-25
ORD000617,Wendy Camacho,East,P007,Noise Cancelling Headphones,199.99,5,2026-04-27
ORD000618,Danielle Dawson,South,P003,USB-C Hub,34.5,4,2026-06-29
ORD000619,Megan Burns,Central,P004,27in Monitor,249.0,1,2026-06-06
ORD000620,Jason Hayes,North,P001,Wireless Mouse,19.99,3,2026-06-12
ORD000621,Anna Robertson,West,P007,Noise Cancelling Headphones,199.99,3,2026-05-11
ORD000622,Jackie Clements,Central,P002,Mechanical Keyboard,89.99,1,2026-05-15
ORD000622,Raymond Oconnor,South,P005,Webcam HD,59.99,2,2026-06-20
ORD000624,Matthew Howard,Central,P003,USB-C Hub,34.5,4,2026-04-21
ORD000625,Claudia Jordan,Central,P005,Webcam HD,59.99,5,2026-05-05
ORD000626,Ronald Morgan,West,P008,Desk Lamp,24.99,2,2026-06-07
ORD000627,Karina Cooper,West,P008,Desk Lamp,24.99,1,2026-06-16
ORD000628,Brett Bowers,East,P004,27in Monitor,249.0,-1,2026-05-27
ORD000629,Scott Alexander,East,P004,27in Monitor,249.0,3,2026-04-16
ORD000630,Christina Barker,East,P006,Laptop Stand,45.0,2,2026-04-27
ORD000631,Caitlin Cantu,South,P004,27in Monitor,249.0,4,2026-05-10
ORD000632,Danielle Watson,East,P004,27in Monitor,249.0,2,2026-07-06
ORD000633,,Central,P008,Desk Lamp,24.99,5,2026-06-17
ORD000634,Matthew Padilla,Central,P006,Laptop Stand,45.0,4,2026-04-16
ORD000635,Casey Perez,Central,P005,Webcam HD,59.99,4,2026-06-16
ORD000636,Michael Montoya,South,P001,Wireless Mouse,19.99,5,2026-07-13
ORD000637,,South,P006,Laptop Stand,45.0,1,2026-05-20
ORD000638,Ashley Edwards,South,P005,Webcam HD,59.99,2,2026-07-04
ORD000639,Raymond Mullins,West,P003,USB-C Hub,34.5,4,2026-04-27
ORD000640,Brenda Moreno MD,South,P005,Webcam HD,59.99,4,2026-06-13
ORD000641,Nathan Fuller,West,P005,Webcam HD,59.99,2,2026-04-29
ORD000642,Michael Heath,West,P008,Desk Lamp,24.99,1,2026-04-23
ORD000643,Paul Lawrence,Central,P006,Laptop Stand,45.0,4,2026-05-20
ORD000644,Emily Taylor,East,P003,USB-C Hub,34.5,1,2026-05-10
ORD000645,Juan Greene,Central,P006,Laptop Stand,45.0,3,2026-06-09
ORD000646,Melissa Abbott,Central,P007,Noise Cancelling Headphones,199.99,1,2026-06-14
ORD000647,Joseph Hicks,Central,P003,USB-C Hub,34.5,3,2026-06-22
